#camera velocity
46	-0.000499685	0	46	0.000302988	0	46	0.000110035	0	46	0.000152332	0	46	0.000304663	0	46	0.000456995	0	
47	-0.000449616	0	47	0.000272922	0	47	9.88434e-05	0	47	0.000137099	0	47	0.000274197	0	47	0.000411296	0	
48	-0.000404574	0	48	0.000245819	0	48	8.88064e-05	0	48	0.000123389	0	48	0.000246777	0	48	0.000370166	0	
49	-0.000364051	0	49	0.000221389	0	49	7.98021e-05	0	49	0.00011105	0	49	0.0002221	0	49	0.000333149	0	
50	-0.000327592	0	50	0.000199374	0	50	7.17217e-05	0	50	9.99448e-05	0	50	0.00019989	0	50	0.000299834	0	
51	-0.00029479	0	51	0.000179537	0	51	6.44684e-05	0	51	8.99503e-05	0	51	0.000179901	0	51	0.000269851	0	
52	-0.000265276	0	52	0.000161664	0	52	5.79558e-05	0	52	8.09553e-05	0	52	0.000161911	0	52	0.000242866	0	
53	-0.00023872	0	53	0.000145563	0	53	5.2107e-05	0	53	7.28598e-05	0	53	0.00014572	0	53	0.000218579	0	
54	-0.000214825	0	54	0.00013106	0	54	4.68532e-05	0	54	6.55738e-05	0	54	0.000131148	0	54	0.000196721	0	
55	-0.000193324	0	55	0.000117997	0	55	4.21329e-05	0	55	5.90164e-05	0	55	0.000118033	0	55	0.000177049	0	
56	-0.000173976	0	56	0.000106232	0	56	3.78913e-05	0	56	5.31148e-05	0	56	0.00010623	0	56	0.000159344	0	
57	-0.000156566	0	57	9.56374e-05	0	57	3.40793e-05	0	57	4.78033e-05	0	57	9.56066e-05	0	57	0.00014341	0	
58	-0.0001409	0	58	8.60966e-05	0	58	3.06528e-05	0	58	4.3023e-05	0	58	8.60459e-05	0	58	0.000129069	0	
59	-0.000126802	0	59	7.75054e-05	0	59	2.75725e-05	0	59	3.87207e-05	0	59	7.74413e-05	0	59	0.000116162	0	
60	-0.000114115	0	60	6.97699e-05	0	60	2.48031e-05	0	60	3.48486e-05	0	60	6.96972e-05	0	60	0.000104546	0	
61	-0.000102698	0	61	6.28051e-05	0	61	2.23129e-05	0	61	3.13637e-05	0	61	6.27275e-05	0	61	9.40912e-05	0	
62	-9.24242e-05	0	62	5.65344e-05	0	62	2.00736e-05	0	62	2.82274e-05	0	62	5.64547e-05	0	62	8.46821e-05	0	
63	-8.31783e-05	0	63	5.08889e-05	0	63	1.80598e-05	0	63	2.54046e-05	0	63	5.08093e-05	0	63	7.62139e-05	0	
64	-7.48576e-05	0	64	4.58065e-05	0	64	1.62485e-05	0	64	2.28642e-05	0	64	4.57283e-05	0	64	6.85925e-05	0	
65	-6.73696e-05	0	65	4.12311e-05	0	65	1.46194e-05	0	65	2.05778e-05	0	65	4.11555e-05	0	65	6.17333e-05	0	
66	-6.06308e-05	0	66	3.71122e-05	0	66	1.31541e-05	0	66	1.852e-05	0	66	3.704e-05	0	66	5.55599e-05	0	
67	-5.45662e-05	0	67	3.34044e-05	0	67	1.18359e-05	0	67	1.6668e-05	0	67	3.3336e-05	0	67	5.00039e-05	0	
